GalaxyID,class
878851,sphere
878854,elliptical
878870,elliptical
878883,sphere
878899,irregular
878905,elliptical
878914,elliptical
878920,espiral
878947,elliptical
878967,espiral
879010,espiral
879015,sphere
879021,elliptical
879025,sphere
879037,irregular
879040,sphere
879043,elliptical
879050,elliptical
879069,sphere
879071,elliptical
879074,espiral
879124,elliptical
879132,sphere
879145,elliptical
879209,sphere
879211,sphere
879253,sphere
879256,espiral
879284,espiral
879329,sphere
879354,sphere
879362,sphere
879378,espiral
879390,espiral
879394,elliptical
879404,sphere
879409,sphere
879464,sphere
879481,irregular
879497,sphere
879502,elliptical
879537,elliptical
879540,elliptical
879544,sphere
879585,elliptical
879591,espiral
879608,elliptical
879626,elliptical
879632,sphere
879666,espiral
879675,elliptical
879677,sphere
879708,sphere
879710,elliptical
879721,elliptical
879764,sphere
879775,sphere
879819,sphere
879823,elliptical
879836,elliptical
879898,elliptical
879902,sphere
879909,sphere
879911,elliptical
879913,elliptical
879937,sphere
879939,elliptical
879947,irregular
879998,espiral
880009,elliptical
880019,elliptical
880039,elliptical
880054,elliptical
880064,elliptical
880069,elliptical
880099,elliptical
880107,sphere
880140,sphere
880189,sphere
880199,elliptical
880206,sphere
880218,espiral
880227,elliptical
880231,elliptical
880260,elliptical
880293,elliptical
880342,elliptical
880355,elliptical
880357,elliptical
880394,sphere
880434,elliptical
880479,elliptical
880511,sphere
880514,irregular
880539,sphere
880548,elliptical
880555,sphere
880573,elliptical
880616,espiral
880619,elliptical
880628,espiral
880638,elliptical
880644,elliptical
880660,espiral
880679,sphere
880686,elliptical
880706,espiral
880733,sphere
880758,elliptical
880766,sphere
880768,sphere
880781,espiral
880804,espiral
880821,irregular
880834,sphere
880865,elliptical
880892,espiral
880901,espiral
880909,elliptical
880934,sphere
880953,sphere
880962,sphere
880973,irregular
880982,sphere
880993,espiral
881016,sphere
881033,elliptical
881087,irregular
881123,elliptical
881129,sphere
881169,espiral
881182,espiral
881196,elliptical
881203,espiral
881237,elliptical
881240,espiral
881267,elliptical
881279,sphere
881287,elliptical
881299,elliptical
881312,sphere
881317,elliptical
881324,espiral
881407,sphere
881444,elliptical
881473,irregular
881483,elliptical
881488,sphere
881490,espiral
881510,elliptical
881512,irregular
881513,elliptical
881527,sphere
881533,sphere
881550,espiral
881551,sphere
881641,elliptical
881654,elliptical
881669,sphere
881681,sphere
881724,elliptical
881737,sphere
881738,elliptical
881743,sphere
881756,elliptical
881777,sphere
881787,elliptical
881812,irregular
881815,sphere
881863,espiral
881907,sphere
881925,espiral
881958,espiral
882017,espiral
882030,elliptical
882056,espiral
882063,irregular
882072,espiral
882081,sphere
882093,elliptical
882147,sphere
882261,sphere
882284,elliptical
882296,irregular
882304,elliptical
882321,sphere
882356,elliptical
882366,sphere
882378,sphere
882433,elliptical
882496,elliptical
882503,sphere
882506,espiral
882516,sphere
882531,sphere
882540,sphere
882551,espiral
882566,sphere
882602,irregular
882643,elliptical
882691,elliptical
882732,elliptical
882767,espiral
882772,espiral
882773,elliptical
882774,espiral
882775,elliptical
882787,sphere
882812,elliptical
882879,elliptical
882884,elliptical
882887,elliptical
882942,elliptical
882954,sphere
882968,sphere
882995,elliptical
883039,irregular
883066,sphere
883090,sphere
883091,elliptical
883110,sphere
883121,espiral
883160,elliptical
883170,sphere
883257,elliptical
883261,elliptical
883278,elliptical
883301,elliptical
883323,elliptical
883325,sphere
883331,sphere
883332,sphere
883368,elliptical
883375,espiral
883383,elliptical
883411,espiral
883467,sphere
883483,elliptical
883489,irregular
883491,sphere
883532,sphere
883602,espiral
883667,sphere
883690,elliptical
883697,espiral
883707,sphere
883729,elliptical
883751,espiral
883778,elliptical
883814,elliptical
883815,espiral
883834,sphere
883872,sphere
883874,espiral
883910,espiral
883911,sphere
883919,sphere
883935,elliptical
883961,elliptical
883973,espiral
884015,espiral
884046,sphere
884070,sphere
884082,sphere
884105,sphere
884126,sphere
884175,sphere
884182,sphere
884184,elliptical
884216,espiral
884217,sphere
884218,espiral
884229,sphere
884231,elliptical
884232,elliptical
884236,espiral
884242,sphere
884255,espiral
884272,sphere
884289,sphere
884315,sphere
884338,espiral
884339,sphere
884356,sphere
884380,sphere
884396,espiral
884402,sphere
884413,espiral
884441,elliptical
884450,espiral
884474,sphere
884492,sphere
884506,espiral
884508,elliptical
884531,sphere
884563,espiral
884583,sphere
884598,sphere
884610,espiral
884628,elliptical
884642,espiral
884714,elliptical
884838,sphere
884853,irregular
884858,elliptical
884860,sphere
884880,elliptical
884881,sphere
884883,elliptical
884885,elliptical
884889,espiral
884895,elliptical
884917,espiral
884928,espiral
884936,elliptical
885014,elliptical
885065,espiral
885101,sphere
885109,sphere
885137,elliptical
885167,elliptical
885221,irregular
885237,elliptical
885248,elliptical
885257,sphere
885259,sphere
885282,sphere
885306,irregular
885336,elliptical
885342,sphere
885353,sphere
885362,elliptical
885375,sphere
885413,irregular
885478,sphere
885512,elliptical
885532,espiral
885542,espiral
885552,sphere
885575,sphere
885581,sphere
885599,sphere
885609,elliptical
885616,sphere
885639,elliptical
885647,elliptical
885651,sphere
885660,sphere
885704,sphere
885741,elliptical
885769,sphere
885777,sphere
885826,sphere
885836,elliptical
885853,elliptical
885979,sphere
885984,elliptical
886037,elliptical
886046,sphere
886052,espiral
886065,elliptical
886072,elliptical
886075,elliptical
886091,sphere
886094,elliptical
886119,sphere
886130,elliptical
886194,elliptical
886214,espiral
886215,sphere
886322,espiral
886355,elliptical
886371,elliptical
886435,espiral
886438,elliptical
886442,sphere
886474,sphere
886508,elliptical
886512,espiral
886520,sphere
886548,elliptical
886559,elliptical
886587,elliptical
886610,espiral
886621,sphere
886629,elliptical
886638,espiral
886645,elliptical
886671,sphere
886690,elliptical
886715,elliptical
886753,sphere
886825,sphere
886836,sphere
886844,sphere
886858,elliptical
886892,elliptical
886957,elliptical
886996,elliptical
887038,elliptical
887040,sphere
887052,espiral
887058,elliptical
887061,elliptical
887069,espiral
887117,sphere
887250,elliptical
887291,irregular
887292,espiral
887301,espiral
887309,elliptical
887318,elliptical
887331,sphere
887353,sphere
887359,sphere
887375,elliptical
887379,elliptical
887395,sphere
887402,espiral
887418,irregular
887426,espiral
887436,sphere
887438,elliptical
887439,sphere
887445,espiral
887446,sphere
887463,elliptical
887598,elliptical
887609,sphere
887628,sphere
887634,espiral
887648,sphere
887650,elliptical
887719,elliptical
887724,elliptical
887727,elliptical
887764,espiral
887798,sphere
887852,elliptical
887895,sphere
887910,sphere
887954,sphere
888038,elliptical
888100,elliptical
888103,sphere
888107,elliptical
888112,espiral
888163,elliptical
888170,elliptical
888245,sphere
888282,sphere
888294,elliptical
888311,elliptical
888436,elliptical
888452,sphere
888529,sphere
888534,elliptical
888537,elliptical
888560,espiral
888591,elliptical
888603,sphere
888609,elliptical
888610,sphere
888615,sphere
888629,sphere
888735,elliptical
888736,sphere
888743,elliptical
888785,elliptical
888796,espiral
888821,elliptical
888827,elliptical
888828,elliptical
888847,sphere
888860,elliptical
888863,elliptical
888939,sphere
889019,sphere
889039,sphere
889064,sphere
889108,elliptical
889122,sphere
889157,elliptical
889158,sphere
889161,sphere
889201,sphere
889219,sphere
889225,sphere
889245,sphere
889247,espiral
889257,elliptical
889309,espiral
889313,espiral
889317,espiral
889335,espiral
889337,elliptical
889345,sphere
889367,sphere
889379,espiral
889430,espiral
889448,espiral
889470,sphere
889496,espiral
889541,elliptical
889556,elliptical
889574,sphere
889576,sphere
889601,elliptical
889645,elliptical
889649,espiral
889653,espiral
889660,espiral
889661,sphere
889672,sphere
889694,espiral
889702,sphere
889714,elliptical
889743,elliptical
889768,sphere
889794,elliptical
889802,sphere
889851,elliptical
889854,espiral
889863,espiral
889903,irregular
889912,sphere
889915,espiral
889929,elliptical
889939,elliptical
889941,espiral
889959,sphere
890008,espiral
890010,elliptical
890066,elliptical
890087,espiral
890105,sphere
890124,irregular
890147,elliptical
890160,sphere
890199,elliptical
890211,elliptical
890279,espiral
890318,sphere
890327,sphere
890360,elliptical
890361,espiral
890362,elliptical
890383,sphere
890415,espiral
890482,espiral
890491,sphere
890517,sphere
890525,irregular
890548,espiral
890559,sphere
890577,elliptical
890602,elliptical
890608,espiral
890621,elliptical
890641,sphere
890689,sphere
890697,elliptical
890707,sphere
890712,espiral
890763,elliptical
890774,sphere
890788,elliptical
890808,espiral
890851,elliptical
890882,sphere
890892,sphere
890921,sphere
890947,espiral
890962,elliptical
891008,elliptical
891036,sphere
891063,sphere
891093,espiral
891095,sphere
891122,elliptical
891129,espiral
891145,sphere
891199,sphere
891233,sphere
891265,sphere
891279,elliptical
891301,espiral
891319,sphere
891342,elliptical
891376,sphere
891396,sphere
891429,espiral
891460,elliptical
891473,elliptical
891506,sphere
891520,sphere
891535,sphere
891540,espiral
891551,irregular
891597,elliptical
891610,espiral
891662,elliptical
891693,elliptical
891705,irregular
891726,elliptical
891779,sphere
891838,elliptical
891876,sphere
891888,espiral
891903,sphere
891908,sphere
891926,sphere
891983,sphere
891984,sphere
892029,elliptical
892066,sphere
892069,espiral
892094,sphere
892136,espiral
892137,espiral
892154,elliptical
892169,espiral
892180,sphere
892205,elliptical
892227,sphere
892229,espiral
892270,elliptical
892273,elliptical
892307,espiral
892313,sphere
892340,espiral
892355,elliptical
892443,sphere
892453,elliptical
892455,elliptical
892456,sphere
892469,espiral
892476,sphere
892507,elliptical
892532,elliptical
892533,sphere
892545,sphere
892550,sphere
892551,elliptical
892555,sphere
892557,sphere
892582,sphere
892648,sphere
892655,elliptical
892700,elliptical
892716,elliptical
892775,elliptical
892776,sphere
892795,espiral
892838,elliptical
892841,sphere
892849,sphere
892855,sphere
892883,sphere
892901,elliptical
892904,sphere
892926,espiral
892947,sphere
892973,elliptical
893010,sphere
893011,espiral
893022,sphere
893038,espiral
893048,elliptical
893063,sphere
893085,espiral
893087,sphere
893088,sphere
893094,sphere
893100,elliptical
893172,sphere
893173,irregular
893187,elliptical
893209,sphere
893224,sphere
893226,espiral
893234,sphere
893249,sphere
893291,sphere
893353,espiral
893367,elliptical
893376,sphere
893396,sphere
893401,sphere
893423,espiral
893437,sphere
893451,sphere
893455,elliptical
893495,espiral
893500,sphere
893514,elliptical
893515,irregular
893560,espiral
893652,elliptical
893653,sphere
893659,sphere
893660,elliptical
893677,elliptical
893706,sphere
893714,sphere
893717,irregular
893736,irregular
893740,elliptical
893755,irregular
893768,irregular
893799,sphere
893855,espiral
893863,espiral
893904,espiral
893973,irregular
893990,espiral
893995,elliptical
894029,elliptical
894043,sphere
894090,sphere
894092,elliptical
894114,elliptical
894127,elliptical
894145,sphere
894154,espiral
894156,sphere
894169,elliptical
894196,elliptical
894233,sphere
894251,sphere
894267,sphere
894288,elliptical
894347,elliptical
894382,elliptical
894389,sphere
894478,elliptical
894488,sphere
894496,elliptical
894549,elliptical
894605,sphere
894610,elliptical
894612,sphere
894625,espiral
894689,espiral
894704,sphere
894755,sphere
894772,sphere
894784,sphere
894803,sphere
894804,elliptical
894811,sphere
894858,elliptical
894860,sphere
894888,elliptical
894889,sphere
894910,sphere
894931,sphere
894938,espiral
894974,sphere
894985,sphere
895010,sphere
895063,sphere
895106,elliptical
895107,espiral
895125,elliptical
895137,elliptical
895149,espiral
895170,irregular
895177,sphere
895199,sphere
895229,sphere
895233,elliptical
895300,sphere
895341,elliptical
895374,sphere
895403,elliptical
895425,sphere
895431,sphere
895440,sphere
895469,sphere
895515,sphere
895543,sphere
895560,elliptical
895565,espiral
895589,espiral
895614,sphere
895718,elliptical
895741,elliptical
895786,elliptical
895841,sphere
895843,espiral
895846,elliptical
895878,sphere
895884,sphere
895922,sphere
895929,irregular
895934,elliptical
895960,elliptical
895977,espiral
896039,elliptical
896053,elliptical
896058,sphere
896082,elliptical
896117,elliptical
896126,sphere
896152,elliptical
896183,sphere
896212,elliptical
896213,sphere
896218,sphere
896234,sphere
896247,elliptical
896249,sphere
896255,sphere
896265,sphere
896323,sphere
896345,espiral
896349,espiral
896356,sphere
896367,sphere
896373,sphere
896397,elliptical
896414,elliptical
896448,sphere
896473,espiral
896540,sphere
896541,espiral
896554,espiral
896686,sphere
896687,elliptical
896695,elliptical
896711,espiral
896718,espiral
896726,elliptical
896764,elliptical
896826,espiral
896834,elliptical
896835,elliptical
896860,espiral
896862,sphere
896872,espiral
896876,elliptical
896884,elliptical
896897,sphere
896931,sphere
896937,espiral
897022,espiral
897079,sphere
897088,sphere
897118,sphere
897134,elliptical
897144,espiral
897151,elliptical
897203,elliptical
897250,sphere
897265,irregular
897336,sphere
897346,elliptical
897373,elliptical
897387,elliptical
897389,sphere
897413,elliptical
897415,espiral
897499,sphere
897505,elliptical
897519,elliptical
897529,sphere
897559,elliptical
897596,sphere
897603,irregular
897615,sphere
897631,elliptical
897648,sphere
897655,sphere
897675,sphere
897678,elliptical
897689,irregular
897697,sphere
897703,espiral
897730,elliptical
897768,elliptical
897790,elliptical
897805,irregular
897834,espiral
897873,sphere
897891,sphere
897907,elliptical
897924,sphere
897944,espiral
897968,espiral
898010,elliptical
898051,sphere
898075,sphere
898089,elliptical
898102,espiral
898164,elliptical
898195,elliptical
898198,sphere
898210,espiral
898223,elliptical
898226,espiral
898228,sphere
898239,elliptical
898259,sphere
898287,sphere
898310,elliptical
898320,sphere
898334,sphere
898342,elliptical
898362,elliptical
898364,espiral
898365,sphere
898390,sphere
898418,elliptical
898427,irregular
898449,elliptical
898468,sphere
898500,sphere
898545,elliptical
898556,elliptical
898588,elliptical
898608,elliptical
898619,espiral
898641,espiral
898644,sphere
898658,sphere
898663,elliptical
898733,sphere
898735,elliptical
898745,espiral
898749,sphere
898753,espiral
898758,elliptical
898765,espiral
898798,elliptical
898808,elliptical
898816,sphere
898841,sphere
898857,irregular
898875,elliptical
898907,espiral
898909,sphere
898940,elliptical
898944,sphere
898950,espiral
899013,espiral
899043,elliptical
899046,elliptical
899069,elliptical
899128,espiral
899144,sphere
899152,elliptical
899154,elliptical
899164,elliptical
899176,elliptical
899179,elliptical
899203,elliptical
899248,sphere
899258,elliptical
899302,sphere
899303,sphere
899334,espiral
899344,elliptical
899346,sphere
899381,elliptical
899389,elliptical
899427,espiral
899435,elliptical
899464,elliptical
899474,elliptical
899491,elliptical
899502,elliptical
899546,sphere
899552,elliptical
899572,elliptical
899591,elliptical
899604,sphere
899632,elliptical
899675,irregular
899726,sphere
899739,irregular
899761,sphere
899765,elliptical
899788,sphere
899791,irregular
899804,sphere
899814,sphere
899816,elliptical
899903,elliptical
899906,sphere
899958,espiral
899959,sphere
899963,sphere
899969,sphere
900051,elliptical
900077,irregular
900085,elliptical
900102,espiral
900125,sphere
900136,elliptical
900180,elliptical
900201,elliptical
900224,sphere
900237,sphere
900317,elliptical
900341,sphere
900375,elliptical
900395,espiral
900407,sphere
900444,elliptical
900451,sphere
900494,elliptical
900545,espiral
900591,sphere
900614,elliptical
900621,elliptical
900657,elliptical
900666,sphere
900704,sphere
900723,sphere
900727,irregular
900762,sphere
900769,sphere
900777,elliptical
900781,sphere
900787,espiral
900797,sphere
900836,sphere
900837,sphere
900842,sphere
900877,elliptical
900950,elliptical
900983,elliptical
901020,sphere
901044,espiral
901090,sphere
901104,sphere
901108,irregular
901110,sphere
901133,elliptical
901143,elliptical
901163,sphere
901179,elliptical
901193,elliptical
901200,sphere
901247,sphere
901262,espiral
901275,sphere
901283,elliptical
901308,sphere
901377,espiral
901394,espiral
901413,sphere
901431,elliptical
901438,sphere
901458,elliptical
901463,elliptical
901484,sphere
901491,elliptical
901508,espiral
901510,sphere
901533,elliptical
901542,espiral
901559,irregular
901577,sphere
901581,espiral
901598,sphere
901615,elliptical
901626,sphere
901635,sphere
901650,sphere
901659,espiral
901660,sphere
901674,espiral
901689,sphere
901718,espiral
901740,elliptical
901821,elliptical
901854,sphere
901873,elliptical
901883,irregular
901899,irregular
901960,sphere
901973,elliptical
901988,elliptical
901993,elliptical
902031,elliptical
902060,irregular
902077,espiral
902091,sphere
902108,elliptical
902112,elliptical
902145,irregular
902192,sphere
902193,elliptical
902208,elliptical
902220,elliptical
902227,elliptical
902252,sphere
902264,espiral
902270,elliptical
902300,sphere
902373,espiral
902399,elliptical
902400,sphere
902436,sphere
902447,elliptical
902467,elliptical
902468,irregular
902505,elliptical
902506,elliptical
902510,elliptical
902552,sphere
902587,sphere
902627,irregular
902628,sphere
902652,sphere
902654,espiral
902658,irregular
902673,elliptical
902696,espiral
902700,elliptical
902704,sphere
902705,sphere
902713,elliptical
902735,sphere
902746,elliptical
902749,espiral
902815,espiral
902835,sphere
902897,sphere
902920,sphere
902960,elliptical
902977,sphere
902999,elliptical
903031,elliptical
903055,sphere
903100,elliptical
903101,elliptical
903131,sphere
903136,sphere
903137,elliptical
903160,espiral
903183,sphere
903185,sphere
903206,sphere
903218,sphere
903222,sphere
903235,irregular
903256,sphere
903261,sphere
903268,elliptical
903279,sphere
903281,sphere
903294,espiral
903302,espiral
903335,elliptical
903410,elliptical
903422,sphere
903432,espiral
903461,elliptical
903493,elliptical
903508,elliptical
903513,sphere
903518,sphere
903528,elliptical
903538,espiral
903595,sphere
903626,sphere
903629,elliptical
903637,irregular
903653,sphere
903672,elliptical
903695,sphere
903755,elliptical
903771,sphere
903774,elliptical
903785,sphere
903823,elliptical
903861,sphere
903891,elliptical
903897,sphere
903903,sphere
903905,elliptical
903930,elliptical
903951,sphere
903960,irregular
903977,elliptical
904007,sphere
904051,elliptical
904060,sphere
904105,espiral
904116,sphere
904122,sphere
904139,elliptical
904145,sphere
904151,espiral
904154,espiral
904159,elliptical
904234,elliptical
904244,sphere
904282,sphere
904283,sphere
904307,sphere
904309,sphere
904376,sphere
904422,sphere
904458,elliptical
904466,espiral
904471,sphere
904476,sphere
904541,espiral
904552,elliptical
904557,espiral
904630,sphere
904644,elliptical
904679,espiral
904682,elliptical
904684,espiral
904692,sphere
904715,espiral
904734,elliptical
904738,espiral
904740,sphere
904763,espiral
904781,sphere
904789,elliptical
904810,sphere
904811,irregular
904841,elliptical
904866,sphere
904907,sphere
904927,sphere
904960,sphere
904993,irregular
905026,sphere
905028,sphere
905029,sphere
905079,sphere
905140,elliptical
905173,sphere
905252,elliptical
905258,espiral
905265,sphere
905411,elliptical
905476,elliptical
905486,irregular
905516,espiral
905562,irregular
905571,sphere
905582,elliptical
905592,espiral
905597,sphere
905659,elliptical
905717,elliptical
905773,elliptical
905803,elliptical
905829,espiral
905835,irregular
905842,elliptical
905856,sphere
905881,sphere
905888,sphere
905900,espiral
905939,espiral
905991,sphere
905996,sphere
906035,sphere
906053,espiral
906062,sphere
906092,sphere
906098,sphere
906118,sphere
906159,sphere
906214,elliptical
906238,sphere
906241,irregular
906289,espiral
906364,sphere
906380,espiral
906404,espiral
906409,sphere
906411,espiral
906413,sphere
906418,sphere
906419,elliptical
906424,elliptical
906462,sphere
906498,irregular
906516,espiral
906518,elliptical
906552,sphere
906553,sphere
906616,espiral
906623,elliptical
906683,sphere
906726,irregular
906729,elliptical
906758,sphere
906769,espiral
906770,sphere
906823,espiral
906855,irregular
906859,elliptical
906893,espiral
906903,elliptical
906925,elliptical
906948,espiral
906953,elliptical
906959,sphere
906989,elliptical
907012,elliptical
907019,sphere
907027,sphere
907037,elliptical
907080,espiral
907132,elliptical
907134,sphere
907135,elliptical
907207,sphere
907209,sphere
907212,elliptical
907236,elliptical
907240,sphere
907272,espiral
907283,elliptical
907295,sphere
907301,elliptical
907316,espiral
907328,elliptical
907333,sphere
907352,elliptical
907365,sphere
907442,elliptical
907472,sphere
907499,elliptical
907590,elliptical
907681,elliptical
907697,elliptical
907701,sphere
907744,sphere
907752,sphere
907774,elliptical
907812,sphere
907813,elliptical
907846,elliptical
907901,elliptical
907911,espiral
907914,espiral
907972,sphere
908000,espiral
908027,espiral
908039,elliptical
908089,elliptical
908095,elliptical
908109,irregular
908130,elliptical
908141,sphere
908173,espiral
908183,sphere
908202,elliptical
908209,sphere
908215,sphere
908216,elliptical
908225,elliptical
908227,espiral
908252,elliptical
908254,elliptical
908264,espiral
908269,elliptical
908275,espiral
908278,elliptical
908284,sphere
908296,sphere
908310,sphere
908323,espiral
908374,sphere
908382,elliptical
908399,sphere
908403,irregular
908405,elliptical
908425,elliptical
908459,sphere
908460,elliptical
908478,elliptical
908549,elliptical
908612,elliptical
908637,sphere
908638,sphere
908679,sphere
908700,elliptical
908739,sphere
908753,elliptical
908790,elliptical
908825,sphere
908829,sphere
908855,elliptical
908880,sphere
908886,elliptical
908891,sphere
908892,elliptical
908928,sphere
908936,elliptical
908947,elliptical
908959,elliptical
909014,elliptical
909064,sphere
909114,espiral
909120,espiral
909136,sphere
909146,irregular
909162,sphere
909166,elliptical
909171,espiral
909178,elliptical
909216,elliptical
909225,elliptical
909235,elliptical
909281,irregular
909288,sphere
909324,sphere
909350,elliptical
909361,espiral
909406,sphere
909408,irregular
909416,sphere
909438,sphere
909445,elliptical
909455,sphere
909483,elliptical
909487,elliptical
909489,elliptical
909548,sphere
909553,elliptical
909585,elliptical
909619,elliptical
909624,sphere
909652,sphere
909665,espiral
909681,elliptical
909709,sphere
909775,elliptical
909833,sphere
909858,sphere
909977,elliptical
910033,elliptical
910076,sphere
910118,sphere
910163,irregular
910189,sphere
910267,irregular
910284,sphere
910288,elliptical
910290,elliptical
910341,irregular
910365,irregular
910381,sphere
910417,elliptical
910443,sphere
910453,elliptical
910485,elliptical
910505,sphere
910508,elliptical
910509,elliptical
910544,espiral
910556,sphere
910562,sphere
910622,elliptical
910645,sphere
910664,elliptical
910681,elliptical
910704,sphere
910711,elliptical
910720,elliptical
910729,sphere
910743,elliptical
910751,elliptical
910754,sphere
910792,sphere
910817,irregular
910820,espiral
910829,elliptical
910846,elliptical
910855,sphere
910861,sphere
910863,espiral
910893,elliptical
910933,sphere
910945,elliptical
910965,espiral
910967,espiral
910976,espiral
911009,espiral
911052,elliptical
911061,sphere
911066,sphere
911069,sphere
911071,sphere
911082,sphere
911084,elliptical
911086,elliptical
911091,sphere
911110,espiral
911129,elliptical
911158,elliptical
911179,espiral
911193,sphere
911238,sphere
911254,elliptical
911319,sphere
911365,elliptical
911383,sphere
911404,sphere
911430,espiral
911437,irregular
911498,sphere
911507,espiral
911537,irregular
911542,sphere
911567,elliptical
911571,espiral
911588,sphere
911602,sphere
911617,espiral
911619,elliptical
911644,sphere
911664,elliptical
911668,sphere
911681,sphere
911719,espiral
911781,sphere
911825,sphere
911850,elliptical
911958,sphere
911962,elliptical
912004,elliptical
912008,espiral
912022,sphere
912047,sphere
912058,irregular
912144,sphere
912199,sphere
912200,sphere
912213,elliptical
912218,elliptical
912235,sphere
912259,sphere
912267,espiral
912293,sphere
912308,elliptical
912312,elliptical
912315,elliptical
912341,sphere
912342,sphere
912351,espiral
912368,sphere
912377,sphere
912390,elliptical
912393,sphere
912411,espiral
912416,espiral
912421,irregular
912441,elliptical
912449,elliptical
912476,espiral
912485,elliptical
912505,irregular
912506,sphere
912513,sphere
912540,irregular
912586,espiral
912606,sphere
912637,espiral
912651,elliptical
912682,sphere
912722,espiral
912820,irregular
912825,elliptical
912843,espiral
912844,elliptical
912856,sphere
912859,espiral
912860,sphere
912861,elliptical
912885,sphere
912888,sphere
912891,sphere
912902,elliptical
912906,elliptical
912970,espiral
912983,sphere
912988,elliptical
913021,elliptical
913032,elliptical
913049,sphere
913055,espiral
913076,elliptical
913098,sphere
913114,sphere
913117,elliptical
913124,sphere
913126,irregular
913166,elliptical
913178,elliptical
913187,elliptical
913188,espiral
913238,elliptical
913281,sphere
913322,elliptical
913327,irregular
913354,sphere
913371,elliptical
913430,espiral
913433,espiral
913444,sphere
913478,elliptical
913480,espiral
913493,elliptical
913540,elliptical
913543,sphere
913570,sphere
913623,elliptical
913628,sphere
913640,sphere
913657,sphere
913706,elliptical
913722,sphere
913723,sphere
913743,elliptical
913752,espiral
913790,sphere
913806,elliptical
913816,espiral
913826,sphere
913833,sphere
913851,elliptical
913864,elliptical
913922,elliptical
913928,elliptical
913929,elliptical
913949,sphere
913998,elliptical
914003,espiral
914008,elliptical
914031,sphere
914047,elliptical
914069,sphere
914084,irregular
914090,sphere
914153,elliptical
914162,sphere
914180,sphere
914251,espiral
914277,sphere
914290,sphere
914302,espiral
914337,elliptical
914386,elliptical
914402,elliptical
914433,elliptical
914441,espiral
914457,elliptical
914504,elliptical
914508,sphere
914515,irregular
914548,elliptical
914550,espiral
914553,elliptical
914560,sphere
914581,sphere
914589,sphere
914601,sphere
914637,elliptical
914642,sphere
914651,sphere
914652,elliptical
914672,espiral
914733,espiral
914750,sphere
914759,sphere
914773,elliptical
914788,espiral
914794,espiral
914805,espiral
914810,elliptical
914826,sphere
914843,elliptical
914932,sphere
914946,sphere
914964,elliptical
914987,espiral
914988,elliptical
915019,elliptical
915047,elliptical
915069,elliptical
915104,espiral
915119,elliptical
915121,irregular
915135,elliptical
915190,sphere
915209,sphere
915231,irregular
915288,sphere
915313,elliptical
915322,elliptical
915334,sphere
915358,sphere
915421,espiral
915432,sphere
915438,sphere
915443,espiral
915447,sphere
915459,sphere
915476,sphere
915482,espiral
915516,irregular
915521,sphere
915555,elliptical
915557,elliptical
915633,sphere
915639,elliptical
915648,sphere
915653,sphere
915661,elliptical
915680,elliptical
915693,elliptical
915706,espiral
915718,irregular
915729,elliptical
915736,sphere
915738,sphere
915768,elliptical
915778,espiral
915809,elliptical
915826,elliptical
915867,sphere
915888,sphere
915897,elliptical
915916,elliptical
915958,elliptical
915978,espiral
916029,elliptical
916044,sphere
916049,elliptical
916068,elliptical
916099,elliptical
916109,espiral
916131,sphere
916139,elliptical
916168,espiral
916190,elliptical
916219,elliptical
916223,irregular
916269,espiral
916271,elliptical
916272,sphere
916274,espiral
916283,sphere
916285,elliptical
916323,elliptical
916357,sphere
916390,sphere
916394,elliptical
916424,elliptical
916455,espiral
916470,espiral
916475,sphere
916489,sphere
916490,espiral
916497,irregular
916498,elliptical
916515,sphere
916520,elliptical
916556,elliptical
916576,elliptical
916607,elliptical
916616,sphere
916664,sphere
916672,sphere
916691,sphere
916755,sphere
916756,espiral
916757,espiral
916769,elliptical
916783,sphere
916805,espiral
916818,elliptical
916830,elliptical
916834,elliptical
916854,sphere
916871,elliptical
916908,sphere
916924,espiral
916925,irregular
916945,espiral
916961,elliptical
916977,elliptical
916979,elliptical
917021,sphere
917027,sphere
917057,elliptical
917096,sphere
917098,elliptical
917099,sphere
917118,sphere
917145,elliptical
917151,sphere
917163,espiral
917168,elliptical
917207,elliptical
917231,sphere
917256,sphere
917290,espiral
917295,espiral
917330,sphere
917380,sphere
917398,sphere
917407,sphere
917421,elliptical
917445,sphere
917452,espiral
917455,elliptical
917460,elliptical
917500,espiral
917544,espiral
917582,sphere
917585,sphere
917586,sphere
917625,elliptical
917632,sphere
917648,espiral
917671,espiral
917679,elliptical
917692,espiral
917721,sphere
917731,espiral
917748,sphere
917775,sphere
917776,elliptical
917778,sphere
917782,sphere
917824,sphere
917827,elliptical
917839,sphere
917851,sphere
917879,irregular
917899,elliptical
917907,elliptical
917913,sphere
917920,sphere
917952,elliptical
917973,espiral
918042,sphere
918067,sphere
918094,elliptical
918098,irregular
918099,elliptical
918132,elliptical
918183,elliptical
918201,elliptical
918202,elliptical
918212,irregular
918243,sphere
918262,elliptical
918282,sphere
918288,espiral
918306,sphere
918308,sphere
918334,sphere
918343,espiral
918388,elliptical
918393,elliptical
918403,elliptical
918448,espiral
918481,espiral
918504,sphere
918517,sphere
918519,espiral
918526,elliptical
918531,sphere
918533,sphere
918542,espiral
918544,sphere
918556,elliptical
918573,sphere
918588,elliptical
918602,elliptical
918608,espiral
918616,elliptical
918621,elliptical
918622,elliptical
918704,elliptical
918718,elliptical
918730,sphere
918744,elliptical
918764,irregular
918782,espiral
